1, 0, 2725282, 1667, 89, 72, 79834194, 3100781160, 23752689518, 33, 620, 1, 55.095, 38.17, 46.19, 46.755, 10, 0
1, 0, 2764659, 903, 86, 23, 78762172, 3079047228, 23804573884, 30, 657, 0, 53.965, 38.085, 46.61, 47.175, 10, 0
1, 0, 2772508, 673, 67, 125, 79727045, 3119367835, 23915549475, 57, 642, 0, 53.17, 38, 46.21, 46.77, 10, 0
1, 0, 2760173, 1024, 104, 185, 79776191, 3113800360, 23963179821, 39, 527, 0, 53.44, 37.96, 46.25, 46.79, 10, 0
1, 0, 2753438, 805, 44, 109, 80186549, 3129130059, 23947724331, 24, 534, 0, 52.54, 37.8, 46.135, 46.56, 10, 0
1, 0, 2796525, 654, 99, 77, 79862354, 3098698490, 23771147015, 39, 588, 0, 52.77, 37.825, 46.47, 47.185, 10, 0
1, 0, 2771605, 827, 127, 44, 79077919, 3082165236, 23803621799, 36, 561, 0, 52.56, 37.7, 45.865, 46.67, 10, 0
1, 0, 2789467, 651, 66, 145, 79443588, 3121086916, 23900188624, 60, 669, 0, 53.235, 38.22, 46.22, 47.03, 10, 0
1, 0, 2763971, 880, 51, 219, 79418427, 3099595491, 23961746142, 30, 626, 0, 53.815, 38.08, 46.37, 47.095, 10, 0
1, 0, 2765189, 908, 58, 31, 79645014, 3125927956, 23950401909, 15, 537, 0, 52.825, 37.945, 46.54, 46.93, 10, 0
1, 0, 2758271, 683, 77, 59, 79550345, 3087742775, 23787890028, 39, 555, 0, 52.83, 37.98, 46.265, 46.67, 10, 0
1, 0, 2746016, 914, 31, 54, 79808059, 3116871479, 23798906256, 39, 585, 0, 52.885, 37.875, 45.74, 46.68, 10, 0
1, 0, 2707323, 735, 92, 139, 79334111, 3135803816, 23884863937, 39, 705, 0, 52.985, 37.965, 45.87, 46.77, 10, 0
1, 0, 2750143, 991, 69, 174, 80456889, 3146298896, 23959035408, 27, 606, 0, 52.815, 37.845, 46.19, 47.04, 10, 0
1, 0, 2725790, 857, 55, 66, 80119814, 3134088243, 24019054809, 30, 644, 0, 52.06, 37.545, 45.525, 46.485, 10, 0
1, 0, 2770989, 634, 89, 27, 80468271, 3149053033, 23908745620, 14, 597, 0, 52.22, 37.63, 45.64, 46.925, 10, 0
1, 0, 2808186, 727, 62, 149, 79642334, 3094188074, 23732501539, 36, 606, 0, 52.35, 37.44, 45.75, 46.55, 10, 0
1, 0, 3167030, 735, 63, 45, 83126501, 3193361989, 26356159394, 36, 756, 1, 52.955, 38.245, 46.005, 47.21, 11, 0
1, 0, 3161503, 829, 85, 111, 82920169, 3173529883, 26282047558, 33, 541, 0, 52.685, 38.16, 45.705, 47.015, 11, 0
1, 0, 3197524, 594, 98, 181, 83032226, 3184650587, 26256390443, 33, 735, 0, 52.81, 37.965, 45.43, 46.905, 11, 0
1, 0, 3185295, 1120, 81, 139, 82676522, 3164938105, 26161311975, 36, 563, 0, 52.515, 37.915, 45.645, 46.835, 11, 0
1, 0, 3176665, 945, 54, 67, 81948170, 3153829535, 26241758709, 27, 660, 0, 51.66, 37.77, 45.505, 46.76, 11, 0
1, 0, 3178825, 707, 67, 45, 82652774, 3183766921, 26355098956, 42, 755, 0, 52.2, 37.8, 45.44, 46.865, 11, 0
1, 0, 3202246, 1188, 82, 157, 83441604, 3188645737, 26284267377, 21, 504, 0, 52.045, 37.62, 45.275, 46.61, 11, 0
1, 0, 3171744, 745, 58, 170, 82619002, 3175167538, 26263027623, 15, 764, 0, 52.2, 37.68, 45.475, 46.72, 11, 0
1, 0, 3250632, 1010, 85, 86, 83256933, 3173920384, 26158470089, 60, 608, 0, 52.335, 38.05, 45.925, 47.355, 11, 0
1, 0, 3134230, 909, 102, 59, 82964563, 3195597809, 26230750948, 18, 627, 0, 52.565, 38.03, 45.61, 47.155, 11, 0
1, 0, 3236214, 651, 59, 41, 83065775, 3184601086, 26387718405, 54, 627, 0, 52.36, 37.89, 45.43, 47.545, 11, 0
1, 0, 3197695, 1024, 76, 202, 83308787, 3192576181, 26308567891, 57, 522, 0, 52.92, 38.105, 45.615, 47.585, 11, 0
1, 0, 3209170, 777, 91, 131, 83080506, 3187287175, 26265551704, 51, 593, 0, 52.175, 38.08, 45.86, 47.76, 11, 0
1, 0, 3195443, 844, 89, 72, 82630305, 3154634965, 26125668781, 54, 626, 0, 52.18, 37.695, 45.32, 47.13, 11, 0
1, 0, 3202766, 733, 85, 35, 82026159, 3179117446, 26272183053, 33, 546, 0, 52.27, 37.715, 45.58, 46.92, 11, 0
1, 0, 3168117, 741, 55, 112, 82745975, 3198586407, 26320213075, 51, 564, 0, 52.555, 37.735, 45.69, 46.79, 11, 0
1, 0, 3168602, 979, 71, 193, 82816233, 3188092224, 26320084573, 60, 498, 0, 52.575, 37.585, 46.185, 46.8, 11, 0
1, 0, 3469068, 961, 109, 99, 86201990, 3276802891, 28644082327, 63, 569, 10, 55.39, 39.285, 49.42, 48.24, 12, 0
1, 0, 3433608, 903, 99, 21, 86559314, 3294566585, 28764055790, 66, 587, 0, 54.915, 38.92, 48.845, 48.145, 12, 0
1, 0, 3409759, 842, 112, 108, 86598651, 3337080602, 28645433148, 72, 615, 0, 54.155, 39.39, 47.845, 47.545, 12, 0
1, 0, 3431573, 817, 90, 190, 86499179, 3269659047, 28600948155, 90, 651, 0, 52.825, 38.725, 46.39, 47.665, 12, 0
1, 0, 3446953, 2227, 493, 142, 86360601, 3301847866, 28589824074, 57, 701, 0, 99.72, 42.88, 48.795, 50.685, 12, 0
1, 0, 3467965, 829, 74, 87, 86522050, 3274548024, 28640000071, 48, 531, 0, 53.555, 38.86, 48.435, 47.56, 12, 0
1, 0, 3403678, 863, 77, 61, 86945235, 3305726141, 28761560899, 45, 785, 0, 53.52, 38.955, 48.215, 47.56, 12, 0
1, 0, 3448111, 809, 87, 204, 87010366, 3294915841, 28673846624, 54, 555, 0, 69.93, 40.865, 49.215, 48.365, 12, 0
1, 0, 3411639, 854, 104, 207, 86294409, 3276640985, 28601772453, 57, 680, 0, 54.165, 39.19, 49.11, 48.13, 12, 0
1, 0, 3458651, 961, 73, 103, 86621989, 3288579194, 28566720758, 75, 558, 0, 53.53, 38.7, 49.755, 47.765, 12, 0
1, 0, 3429385, 763, 317, 45, 86985675, 3309401142, 28635896435, 63, 483, 0, 85.775, 44.42, 54.475, 53.325, 12, 0
1, 0, 3440028, 751, 100, 59, 86648112, 3310386681, 28762053339, 75, 662, 0, 52.075, 38.265, 46.2, 47.35, 12, 0
1, 0, 3436368, 916, 81, 259, 87332401, 3297323035, 28684072600, 90, 642, 0, 52.3, 38.315, 46.32, 47.875, 12, 0
1, 0, 3436357, 998, 70, 185, 86813932, 3285102994, 28598115222, 33, 524, 0, 52.445, 38.1, 46.035, 47.66, 12, 0
1, 0, 3435199, 1473, 630, 104, 86557628, 3286130207, 28564398960, 87, 816, 0, 92.84, 41.415, 47.32, 63.08, 12, 0
1, 0, 3410511, 1405, 182, 36, 86915318, 3311899187, 28628542764, 87, 698, 0, 181.235, 60.105, 64.865, 64.89, 12, 0
1, 0, 3445841, 1070, 302, 153, 86509702, 3310268242, 28756258442, 69, 1031, 0, 145.2, 57.54, 60.32, 94.315, 12, 0
1, 0, 2081614, 7036314, 1416288, 340818, 54080881, 2081320972, 31181680921, 779082, 4602093, 1, 5179.24, 47.395, 40.04, 48.965, 13, 0
1, 0, 2042834, 7084051, 1404790, 301695, 54215753, 2091634755, 31322448386, 764920, 4547892, 0, 5224.38, 46.79, 39.475, 48.62, 13, 0
1, 0, 2073937, 7168101, 1440668, 310157, 53820797, 2093438126, 31360648113, 736372, 4585969, 0, 5172.01, 46.425, 39.38, 48.535, 13, 0
1, 0, 2084488, 7112499, 1420113, 320792, 54092212, 2088702128, 31297241688, 759431, 4564040, 0, 5169.55, 46.615, 39.52, 48.2, 13, 0
1, 0, 2072097, 7021405, 1437543, 330123, 54203013, 2091228645, 31363120518, 771613, 4517802, 0, 5237.17, 46.545, 39.15, 48.58, 13, 0
1, 0, 2081114, 6813599, 1375762, 323623, 54396946, 2097585804, 31240610848, 777858, 4422779, 0, 5055.1, 46.43, 39.24, 48.045, 13, 0
1, 0, 2084651, 6964502, 1384745, 326965, 53915793, 2079850717, 31273697076, 765736, 4457972, 0, 5227.3, 46.525, 39.44, 48.215, 13, 0
1, 0, 2084573, 7113253, 1409768, 331676, 54174580, 2094752592, 31364574587, 762198, 4542926, 0, 5175.53, 46.365, 38.895, 47.885, 13, 0
1, 0, 2032726, 6848319, 1381300, 323334, 52346437, 2016233969, 30241740111, 781295, 4422158, 0, 5138.39, 46.79, 38.705, 48.005, 13, 0
1, 0, 2068018, 7089619, 1431815, 325431, 54401969, 2096373568, 31366401623, 767698, 4576583, 0, 5272.5, 46.565, 38.435, 48.035, 13, 0
1, 0, 2056510, 7090840, 1431130, 320371, 54032688, 2086950307, 31376704904, 762762, 4598301, 0, 5230.4, 45.78, 37.815, 47.595, 13, 0
1, 0, 2078605, 6902411, 1362298, 305697, 54367631, 2088020112, 31246913215, 774517, 4385378, 0, 5149.45, 46.215, 37.925, 47.595, 13, 0
1, 0, 2095169, 7088988, 1431135, 320734, 53735534, 2076083577, 31222490782, 767409, 4493672, 0, 5166.18, 46.275, 38.25, 48.01, 13, 0
1, 0, 2092093, 7096769, 1437020, 313083, 54155927, 2097217162, 31328883494, 787000, 4550406, 0, 5197.6, 46.035, 38.14, 47.535, 13, 0
1, 0, 2043439, 6817974, 1329423, 269194, 54284505, 2096130068, 31375562888, 762561, 4443865, 0, 5123.1, 45.9, 38.155, 47.705, 13, 0
1, 0, 2085234, 7226721, 1458220, 324606, 53983006, 2089239249, 31401369760, 753921, 4674370, 0, 5241.7, 45.58, 38.035, 47.445, 13, 0
1, 0, 2043421, 6995377, 1405943, 310703, 54026341, 2074763417, 31245409288, 785782, 4496865, 0, 5209.41, 46.315, 38.695, 48, 13, 0
1, 0, 1819460, 10483907, 1696114, 945050, 44944787, 1744893986, 33663507611, 1373560, 6433338, 11, 7315.47, 47.025, 39.145, 47.925, 14, 0
1, 0, 1830660, 10502856, 1730221, 907084, 44121637, 1739543406, 33733830385, 1374732, 6533144, 0, 7491.59, 46.725, 38.91, 47.675, 14, 0
1, 0, 1811796, 10296026, 1643600, 873538, 44782757, 1764235259, 34096399999, 1396408, 6516775, 0, 7416.03, 46.495, 38.735, 47.565, 14, 0
1, 0, 1814390, 10379669, 1729558, 931755, 44773776, 1752627716, 34137125899, 1389124, 6565503, 0, 7557.05, 47.07, 38.88, 48.15, 14, 0
1, 0, 1806147, 10481638, 1706172, 895872, 45407167, 1781294028, 34120429967, 1382593, 6448261, 0, 7404.68, 47.205, 39.55, 49.575, 14, 0
1, 0, 1790724, 10407220, 1670336, 925842, 45251814, 1764077859, 33950283355, 1389473, 6446198, 0, 7468.3, 47.1, 40.675, 49.63, 14, 0
1, 0, 1820971, 10516247, 1722098, 904439, 44794665, 1752935246, 33834594161, 1341538, 6463836, 0, 7414.28, 46.555, 38.15, 47.335, 14, 0
1, 0, 1792686, 10296876, 1610831, 918279, 43631778, 1748817957, 33863616404, 1376441, 6363111, 0, 7430.26, 46.455, 38.14, 47.455, 14, 0
