1, 0, 7353, 426, 50, 10, 22855488, 1731886850, 5254680324, 10, 475, 1133423746, 1, 61.805, 39.95, 48.845, 48.81, 2, 0
1, 0, 6689, 456, 30, 15, 23431268, 1741693149, 5213797886, 7, 183, 1137565616, 0, 62.955, 39.625, 46.965, 47.835, 2, 0
1, 0, 6291, 437, 29, 5, 23068261, 1731382078, 5198213539, 9, 256, 1133004909, 0, 61.82, 38.36, 46.395, 47.63, 2, 0
1, 0, 8198, 482, 45, 0, 23399981, 1741318025, 5259691911, 4, 315, 1145505045, 0, 52.61, 37.63, 46.815, 47.81, 2, 0
1, 0, 6744, 344, 25, 5, 23062133, 1733930712, 5230284401, 10, 250, 1139003444, 0, 50.89, 37.155, 45.77, 46.98, 2, 0
1, 0, 6830, 576, 10, 5, 23261774, 1730553103, 5213893276, 10, 352, 1135669616, 0, 51.705, 37.82, 46.125, 47.78, 2, 0
1, 0, 6420, 486, 30, 5, 22137481, 1738097863, 5246243330, 10, 323, 1135053369, 0, 51.38, 37.33, 46.095, 47.64, 2, 0
1, 0, 6404, 439, 0, 0, 24026027, 1731032493, 5255202657, 0, 396, 1157345397, 0, 50.925, 36.94, 45.59, 46.93, 2, 0
1, 0, 7175, 423, 20, 5, 22556556, 1729094346, 5258538290, 10, 282, 1133925312, 0, 52.01, 37.56, 45.845, 47.765, 2, 0
1, 0, 7260, 530, 35, 0, 24002509, 1729410135, 5262863805, 7, 283, 1145340948, 0, 52.19, 37.67, 45.93, 47.65, 2, 0
1, 0, 6723, 389, 5, 5, 23239378, 1726151936, 5260931642, 16, 372, 1140781441, 0, 51.99, 37.12, 45.96, 47.28, 2, 0
1, 0, 7146, 500, 20, 10, 22693582, 1739689130, 5257199552, 13, 267, 1140601497, 0, 51.765, 37.38, 45.825, 47.57, 2, 0
1, 0, 7423, 513, 15, 0, 23688623, 1739506477, 5266133109, 7, 208, 1142995511, 0, 51.595, 37.255, 45.835, 47.68, 2, 0
1, 0, 6657, 383, 20, 5, 23227352, 1741386948, 5253506797, 14, 263, 1138672200, 0, 51.42, 36.915, 45.64, 47.005, 2, 0
1, 0, 7273, 379, 5, 5, 22941870, 1749853432, 5272679978, 12, 403, 1145849894, 0, 52.12, 37.375, 46.185, 47.695, 2, 0
1, 0, 6106, 506, 0, 5, 23437241, 1724271129, 5237004926, 21, 392, 1142151763, 0, 52.02, 37.5, 45.87, 47.575, 2, 0
