1, 0, 129236, 585, 80, 130, 27043239, 7364025452, 23854938027, 57, 349, 5209477690, 33, 59.94, 44.23, 51.88, 51.19, 10, 0
1, 0, 134969, 513, 70, 120, 27016067, 7354042937, 23857239361, 22, 412, 5205940272, 0, 59.42, 44.065, 51.675, 49.78, 10, 0
1, 0, 131283, 397, 30, 135, 27307847, 7350660791, 23856738102, 40, 467, 5219044128, 0, 53.265, 39.93, 46.51, 46.165, 10, 0
1, 0, 136229, 370, 50, 125, 27756050, 7382567221, 23863644501, 37, 197, 5219854619, 26, 65.175, 42.38, 52.555, 54.14, 10, 0
1, 0, 141487, 330, 55, 115, 27947112, 7389823142, 23863316137, 14, 203, 5227195182, 0, 60.315, 41.94, 51.53, 52.37, 10, 0
1, 0, 137974, 361, 84, 108, 27553236, 7392439830, 23859144773, 15, 243, 5226155322, 0, 53.86, 38.8, 46.81, 47.585, 10, 0
1, 0, 130837, 505, 50, 135, 27637220, 7359435439, 23849977811, 40, 329, 5213486871, 31, 60.42, 41.88, 51.57, 55.4, 10, 0
1, 0, 133203, 477, 50, 120, 27721061, 7371892327, 23851093805, 26, 340, 5218041967, 0, 58.46, 40.945, 49.65, 51.76, 10, 0
1, 0, 133938, 476, 45, 105, 27281515, 7367523593, 23857877651, 17, 293, 5212599585, 0, 52.925, 37.855, 45.695, 46.89, 10, 0
1, 0, 137146, 553, 55, 135, 27253667, 7364138198, 23861668281, 24, 355, 5216362752, 18, 55.78, 40.02, 48.31, 50.41, 10, 0
1, 0, 137075, 556, 60, 85, 27283487, 7402078855, 23941410782, 28, 402, 5230569445, 0, 54.895, 39.745, 47.83, 49.54, 10, 0
1, 0, 138471, 486, 64, 110, 27090774, 7369213588, 23873549961, 28, 426, 5208599386, 0, 53.96, 38.445, 46.255, 47.28, 10, 0
1, 0, 58651460, 1060, 260, 105, 140872152, 8811285362, 23842455175, 72, 496, 6005693184, 11, 133.72, 71.285, 54.515, 54.9, 10, 0
1, 0, 57979969, 848, 110, 50, 141481106, 8812151039, 23842376301, 79, 369, 6004051136, 0, 191.005, 60.01, 64.26, 57.685, 10, 0
1, 0, 58217079, 937, 110, 50, 140864220, 8813922274, 23842514615, 46, 633, 5996729562, 0, 62.515, 43.24, 54.34, 53.095, 10, 0
1, 0, 58341113, 680, 90, 110, 141175534, 8832117347, 23856197483, 39, 496, 6000152056, 41, 54.445, 38.1, 48.655, 47.46, 10, 0
1, 0, 58887500, 667, 65, 135, 140503315, 8813298062, 23855522705, 47, 387, 6007477003, 0, 60.7, 45.965, 52.145, 53.755, 10, 0
1, 0, 59769693, 747, 125, 115, 140188225, 8832771434, 23857287449, 44, 589, 6017626553, 0, 58.59, 43.91, 49.175, 51.155, 10, 0
1, 0, 58954459, 899, 164, 100, 141335581, 8861264848, 23859185425, 152, 447, 6043125286, 38, 161.005, 67.66, 66.55, 86.34, 10, 0
